user_id,country1_rate,country2_rate,country3_rate,country4_rate,country5_rate,country6_rate,country7_rate,country8_rate,country9_rate,country10_rate,country1_norm_rate,country2_norm_rate,country3_norm_rate,country4_norm_rate,country5_norm_rate,country6_norm_rate,country7_norm_rate,country8_norm_rate,country9_norm_rate,country10_norm_rate
122,30,32,10,2,7,42,14,9,29,41,1.83052825793362,1.1147151536052162,1.065005910249073,0.8462852394820606,0.6725952950494319,0.5182042333315408,0.2557394284111246,0.1693586065385833,0.0714556292116844,0.0443094466696792
123,91,4,19,85,33,10,31,27,22,7,0.7369249040985532,0.6640180138428824,0.6431874737698359,0.5182042333315408,0.5182042333315408,0.4721577763279588,0.3723904528201991,0.3237858593164182,0.2994835625645271,0.2976455737345522
124,35,26,31,33,18,22,112,27,5,41,1.305598648092788,1.043133843172373,0.9119014407121656,0.8931539546464216,0.8931539546464216,0.8462852394820606,0.8462852394820606,0.826986356767323,0.7806690382519557,0.739090455294266
126,35,5,33,28,37,41,4,13,20,14,1.043133843172373,0.6971575094136429,0.5182042333315408,-0.0067253765092915,-0.0067253765092915,-0.0512948716844544,-0.1379577789694989,-0.3019982820447589,-0.4004225838899151,-0.6191432546569288
128,63,57,8,18,70,37,20,19,33,55,2.15860926408414,1.1743662456325803,1.043133843172373,0.8462852394820606,0.7806690382519557,0.3541637302562808,0.3213556296412283,0.2682377524549539,0.1536697820531854,-0.1379577789694989
129,35,39,67,38,49,116,108,51,63,60,-0.9515986742227884,-1.4502818035715783,-1.7783628097220985,-2.106443815872618,-2.106443815872618,-2.106443815872618,-2.106443815872618,-2.25225759638396,-2.341989153621709,-2.368908620793034
130,37,28,32,20,13,18,42,41,9,1,1.043133843172373,0.2994835625645271,-0.1692035890790722,-0.5178410492490486,-0.6300792881952788,-0.7941197912705387,-0.8482362458933047,-1.0401805458834286,-1.0532935014584106,-1.231561132804566
131,35,33,51,15,32,41,21,63,13,28,2.15860926408414,0.8931539546464216,0.8462852394820606,0.2721434787186508,0.2369919423453806,0.2189022628082591,0.1901232271810208,-0.1379577789694989,-0.2035739801996027,-0.2473181143530052
132,35,33,34,48,100,19,23,99,112,42,1.2422450744913078,1.0103257425573204,0.907040981361786,0.809831794354224,0.7806690382519557,0.6971575094136429,0.6822447364068006,0.6822447364068006,0.6402808867828972,0.6392049569558684
133,85,41,32,2,24,42,43,30,7,9,0.5182042333315408,0.1745003221262342,-0.1379577789694989,-0.1379577789694989,-0.2266283211723433,-0.4250286593512039,-0.4660387851200188,-0.5658895261223511,-0.5753991205035263,-0.6164092462723413
134,31,38,19,30,32,4,35,6,36,26,0.2557394284111246,-0.1379577789694989,-0.1379577789694989,-0.2893797818081987,-0.3398537827544347,-0.4660387851200188,-0.5316549863501225,-0.6066449306130971,-0.7094537251671789,-0.7941197912705387
135,32,20,4,41,10,19,28,14,9,29,0.70567909398898,-0.5753991205035263,-0.7941197912705387,-1.353216417136514,-1.473716161153759,-1.542374717578742,-1.581514206031786,-1.683051685307568,-1.7076713222090032,-1.8163511367500529
136,38,19,55,37,15,32,30,9,31,42,0.0807628917975146,0.0807628917975146,0.0807628917975146,-0.2373762656817782,-0.3106319927329319,-0.3816750978241712,-0.5499664843678258,-0.5845890646533995,-0.6066449306130971,-0.6197245720543155
137,33,112,38,14,24,28,42,19,6,36,1.393086916399593,0.5182042333315408,0.2994835625645271,0.0725092815798906,-0.3479296229058319,-0.5316549863501225,-0.7646293637513902,-0.8816080595773437,-1.0128404620375524,-1.0128404620375524
138,108,72,92,46,35,44,51,41,12,5,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.8364528243222187,-1.0128404620375524,-1.0703985332920265,-1.2015519642560568,-1.319049401111371,-1.436320909692833
139,28,87,19,2,20,13,27,32,18,36,1.1014593553769096,0.8462852394820606,0.7568086014410095,0.5182042333315408,0.4452973430758699,0.3723904528201991,0.2994835625645271,0.0807628917975146,-0.1379577789694989,-0.1724926217221851
140,31,32,13,26,41,19,20,85,9,42,1.5680634530132052,1.4555785366187393,1.393086916399593,1.1743662456325803,1.111874625413434,1.043133843172373,0.955645574865568,0.8462852394820606,0.8196840768212078,0.6652750291921194
142,15,35,5,13,8,33,20,26,19,41,0.1728558058046737,-0.2058366078282286,-0.6300792881952788,-0.6956954894253825,-0.903480126654046,-0.9730730673526408,-1.0470979164950367,-1.0565845961909548,-1.1122589487498304,-1.1534466075306318
143,35,38,64,28,15,19,91,32,24,43,0.8462852394820606,-0.0067253765092915,-0.0067253765092915,-0.1765555443989717,-0.2691901814297064,-0.3309466061168641,-0.4660387851200188,-0.5441533103939508,-0.7362231431263284,-1.0128404620375524
144,35,87,15,33,20,27,37,36,28,32,2.8803874776152845,1.5024472517831002,1.4204270002454704,1.1743662456325803,0.8619081445368484,0.7642649879444307,0.5605372663832195,0.5556992054630285,0.5182042333315408,0.3932209928932491
145,32,19,13,15,26,8,24,28,20,43,0.5182042333315408,0.5182042333315408,-0.0442203486407793,-0.2691901814297064,-0.7941197912705387,-0.7941197912705387,-0.9134219753252732,-1.0565845961909548,-1.1440728644977598,-1.231561132804566
146,19,42,32,7,9,17,41,29,28,24,1.5024472517831002,1.229046413324333,0.955645574865568,0.8331619992360401,0.7860254628421689,0.6177774569881184,0.6002244848691707,0.5931941775945164,0.5182042333315408,0.5182042333315408
147,22,35,26,13,19,5,114,90,37,24,0.5182042333315408,-0.3398537827544347,-0.4295853399921834,-0.4722289927832383,-0.6847594558870325,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.9047977210562564,-1.0086342952920322
149,33,20,32,14,88,43,37,19,28,41,0.4088438979480345,-0.0942136448160965,-0.1094289958259759,-0.2615825059247673,-0.2691901814297064,-0.4660387851200188,-0.495864331133701,-0.5129075002843787,-0.5753991205035263,-0.6649540408175784
150,27,110,19,4,88,64,14,28,20,9,-0.0067253765092915,-0.4660387851200188,-0.5669867870124862,-0.6300792881952788,-0.7941197912705387,-0.7941197912705387,-0.8816080595773437,-1.001328847786655,-1.0284633670923389,-1.0544507359883497
151,35,14,41,2,22,37,34,32,33,38,0.5182042333315408,0.0588908247208133,-0.2076387006297847,-0.2691901814297064,-0.3566784497365126,-0.636640908318289,-0.6483060107591959,-0.6559804202597931,-0.6931717893780714,-0.6969106042629768
152,24,43,2,28,37,20,42,27,15,8,0.9009654071738132,0.3869718308713332,0.143254512016661,-0.0067253765092915,-0.1379577789694989,-0.2316952092982209,-0.8292713276438088,-1.0565845961909548,-1.0565845961909548,-1.669002474338592
155,19,32,87,43,27,20,30,37,36,91,1.0103257425573204,0.1081029756433909,0.0807628917975146,-0.0067253765092915,-0.0285974435859927,-0.0592183374933747,-0.1519186728482443,-0.1664865621130219,-0.1926379466612527,-0.2691901814297064
156,38,19,43,27,63,15,20,87,30,37,0.7806690382519557,0.6231901552997072,0.0409954971126008,-0.0285974435859927,-0.1379577789694989,-0.3566784497365126,-0.3765621470789678,-0.4660387851200188,-0.5597762154487385,-1.0794076227057734
157,35,116,38,19,26,32,25,15,28,76,0.5182042333315408,0.5182042333315408,0.3723904528201991,0.1491131014122058,0.1188012693222127,0.0807628917975146,0.0260827241057609,0.0102078367113814,-0.0067253765092915,-0.0067253765092915
159,48,5,22,111,116,79,32,37,88,96,0.955645574865568,0.9326223463637764,0.6931807699451507,-0.0067253765092915,-0.0783066869421312,-0.1379577789694989,-0.3140012456844117,-0.3890815120723666,-0.4660387851200188,-0.4660387851200188
160,5,35,28,22,19,26,13,2,8,20,1.5024472517831002,1.3673550727799444,1.3257882484712835,1.1743662456325803,1.095626804156455,0.6725952950494319,0.6681841218574921,0.6087093384765113,0.5182042333315408,0.4152768588529443
162,34,4,85,35,23,2,27,5,51,24,3.1428522825357,2.6179226726948674,2.48669027023466,2.442946136081257,2.1221558189563035,1.8830212189177025,1.83052825793362,1.83052825793362,1.83052825793362,1.7750779470349414
163,33,112,13,43,28,1,26,37,15,14,1.83052825793362,1.83052825793362,1.538900696910937,1.5024472517831002,1.393086916399593,1.3384067487078404,1.305598648092788,1.2901595419209988,1.2681036759613,1.1955327621584195
164,31,32,35,19,20,13,33,22,28,41,0.1901232271810208,0.0807628917975146,-0.0285974435859927,-0.0874837780232653,-0.2572599630242322,-0.4362132391063367,-0.4660387851200188,-0.5316549863501225,-0.6300792881952788,-0.636640908318289
165,35,28,22,33,13,5,38,88,41,15,1.643053397276181,0.8931539546464216,0.7806690382519557,0.70567909398898,0.6056925016383458,0.5182042333315408,-0.1379577789694989,-0.1379577789694989,-0.3206864406229529,-0.3566784497365126
166,51,19,5,35,8,26,34,55,13,39,1.305598648092788,1.0285524651212388,0.9119014407121656,0.1322265790368105,0.0807628917975146,-0.1379577789694989,-0.1379577789694989,-0.419170069955659,-0.5997014172554161,-0.6066449306130971
167,35,116,34,28,32,37,23,31,41,24,0.1901232271810208,0.1901232271810208,-0.1379577789694989,-0.3566784497365126,-1.1878169986511624,-1.231561132804566,-1.3682615520339485,-1.4502818035715783,-1.5393902249951774,-1.5819722597925543
168,24,36,7,30,9,42,32,29,17,20,1.480575184706398,0.955645574865568,0.5182042333315408,0.143254512016661,0.0969644229654392,-0.0067253765092915,-0.1379577789694989,-0.1379577789694989,-0.7409972295550126,-0.7941197912705387
169,26,13,15,37,4,88,43,35,19,2,3.1428522825357,3.1428522825357,3.023550098480964,2.9853733995834517,2.8147712763851795,2.8147712763851795,2.7849457303714957,2.7849457303714957,2.6248296412454044,2.427039178207296
170,13,35,28,8,32,20,38,19,15,27,1.2681036759613,1.0806288153038608,0.279599865222072,-0.0067253765092915,-0.1884317799157326,-0.2572599630242322,-0.4660387851200188,-0.5555154231610699,-0.6066449306130971,-0.6483060107591959
171,5,31,91,8,33,2,24,26,41,112,0.5182042333315408,0.2557394284111246,0.0807628917975146,-0.1379577789694989,-0.6748176072158043,-0.8713153221294843,-0.8995744003903492,-0.9399335717818804,-1.0092548772708794,-1.0565845961909548
172,59,22,88,35,26,28,20,33,14,41,0.8462852394820606,0.5182042333315408,-0.0067253765092915,-0.495864331133701,-0.6066449306130971,-0.6066449306130971,-0.6426977884318378,-0.7941197912705387,-0.952503725274238,-1.001328847786655
173,21,28,32,19,20,30,14,9,33,1,0.8462852394820606,0.143254512016661,0.1245070259509171,-0.3169110550516011,-0.419170069955659,-0.5316549863501225,-0.5555154231610699,-0.9655792115703083,-1.0128404620375524,-1.0440862721471256
174,5,19,26,34,32,4,8,15,20,33,1.1743662456325803,0.1354430594892672,-0.0067253765092915,-0.1379577789694989,-0.3947168272612107,-0.419170069955659,-0.4660387851200188,-0.7066315229637338,-0.903480126654046,-1.0128404620375524
175,26,5,19,15,4,24,42,31,37,13,1.5680634530132052,0.955645574865568,0.8635526608584042,0.5182042333315408,0.5182042333315408,0.4695996398277598,0.2957764325515278,0.1901232271810208,0.1602976811673387,0.1245070259509171
176,8,88,20,37,15,2,7,43,21,16,-0.0650508887138281,-0.6483060107591959,-0.7517867582188588,-0.7941197912705387,-0.7941197912705387,-0.9581602943457986,-1.4276555272853353,-1.4502818035715783,-1.500755804517812,-1.5231886938272492
177,63,22,77,44,5,54,79,115,27,31,2.0180031185910594,1.99456876100888,1.83052825793362,1.83052825793362,1.5322727977967847,1.5024472517831002,1.5024472517831002,1.5024472517831002,1.4204270002454704,1.305598648092788
178,28,19,37,32,38,110,30,21,20,24,-0.0067253765092915,-0.4487713637436764,-0.5024922302478543,-0.7212129010148679,-0.7941197912705387,-0.7941197912705387,-0.8713153221294843,-1.0327241593800074,-1.0565845961909548,-1.3998078026253449
179,19,15,13,43,37,27,18,28,24,8,1.305598648092788,0.7806690382519557,0.4307159650247357,0.2557394284111246,0.1245070259509171,0.0409954971126008,-0.0067253765092915,-0.1379577789694989,-0.1379577789694989,-0.3566784497365126
180,22,35,19,21,51,14,41,13,30,43,2.355457867774452,1.99456876100888,1.1014593553769096,1.1014593553769096,1.0806288153038608,0.9868913849751412,0.7860254628421689,0.70567909398898,0.6822447364068006,0.5182042333315408
181,15,13,20,4,27,33,110,37,28,43,-0.7941197912705387,-1.0327241593800074,-1.2958907418536874,-1.319049401111371,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.4714483200974178,-1.515898004801682,-1.7026518083027478
182,37,32,20,19,36,33,26,42,14,28,0.0807628917975146,-0.4660387851200188,-0.7543523965856272,-0.7941197912705387,-0.9515986742227884,-1.0327241593800074,-1.158654242548894,-1.1967646624552677,-1.2150539123693191,-1.2862413004963185
183,101,35,33,22,5,51,54,24,20,13,1.5680634530132052,0.9848083309678364,0.7642649879444307,0.7537495710806311,0.5182042333315408,0.2994835625645271,0.2557394284111246,0.2456997910644414,0.2210742654971077,0.0060777847063397
184,26,32,14,33,5,19,15,41,2,42,1.83052825793362,1.83052825793362,1.5680634530132052,1.5024472517831002,1.5024472517831002,1.436831050552995,1.393086916399593,1.1324835639963444,1.0806288153038608,0.8462852394820606
185,15,4,35,28,5,13,20,33,26,85,1.0103257425573204,0.8462852394820606,0.6119416636602604,0.4088438979480345,0.2557394284111246,0.1728558058046737,0.0936288136073389,-0.0442203486407793,-0.2893797818081987,-0.3566784497365126
186,35,22,13,20,33,15,37,26,8,19,2.058758523081809,1.9446433905077145,1.6730493749813715,1.5217461344978378,1.0923459940949505,0.9868913849751412,0.8556589825149314,0.8462852394820606,0.70567909398898,0.6640180138428824
187,20,19,28,42,32,37,27,41,24,9,1.1743662456325803,0.3869718308713332,-0.1379577789694989,-0.5178410492490486,-0.5555154231610699,-0.5753991205035263,-1.0128404620375524,-1.1327840556839783,-1.3998078026253449,-1.4791240898265692
188,13,14,80,2,34,7,42,6,29,37,1.5024472517831002,-0.8738404095874847,-0.9581602943457986,-1.001328847786655,-1.0128404620375524,-1.1029019147063222,-1.1361616912998038,-1.2572929764242131,-1.303865486777131,-1.319049401111371
189,85,26,22,5,41,35,33,2,42,20,1.2681036759613,1.1743662456325803,1.1743662456325803,0.8462852394820606,0.6080894404960665,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.48982965982663,0.4491345478261685
190,13,32,55,38,8,27,20,19,26,42,-0.3566784497365126,-0.8537708832979065,-1.1222007974210586,-1.1690695125854185,-1.197911798840409,-1.231561132804566,-1.259783154839018,-1.2906748276064604,-1.3773749133159077,-1.3920425717105394
191,35,38,19,20,2,24,14,28,37,13,2.48669027023466,1.83052825793362,1.83052825793362,1.538900696910937,1.4555785366187393,1.431125293924291,1.2901595419209988,1.2681036759613,1.043133843172373,1.0103257425573204
192,50,116,35,22,33,90,57,48,53,5,-0.4660387851200188,-1.1222007974210586,-1.2466453169953928,-1.2862413004963185,-1.581514206031786,-1.6292350796536803,-1.669002474338592,-1.7783628097220985,-1.8877231451056056,-1.9227184524283276
193,15,19,33,26,20,27,28,13,24,37,0.5182042333315408,0.3307293726741014,0.2557394284111246,-0.1379577789694989,-0.1379577789694989,-0.4660387851200188,-0.6931717893780714,-0.700382360941819,-0.7029861784509496,-0.7344686992431709
194,13,58,19,31,32,24,9,10,42,30,-0.2691901814297064,-0.2691901814297064,-0.5024922302478543,-0.7941197912705387,-0.9581602943457986,-1.1632109231898735,-1.189472928019746,-1.2186952109947409,-1.2958907418536874,-1.313581384342196
195,5,13,35,112,2,42,36,20,24,19,3.1428522825357,2.48669027023466,1.6664877548583603,0.7369249040985532,0.7369249040985532,0.6995121577831444,0.5182042333315408,0.4088438979480345,0.1974139162065879,0.1245070259509171
196,35,15,26,24,27,13,19,8,20,42,2.069132626043089,2.0180031185910594,0.7568086014410095,0.6576782842554338,0.6275645687150482,0.6056925016383458,0.3869718308713332,0.3723904528201991,0.3511811756549139,0.3087908251503585
197,1,85,35,22,14,32,15,41,13,2,1.1743662456325803,0.0807628917975146,-0.1976088709968667,-0.1976088709968667,-0.4362132391063367,-0.700382360941819,-0.7941197912705387,-1.059906935493745,-1.2713285274894763,-1.2862413004963185
198,19,20,27,32,37,43,8,13,2,41,0.9868913849751412,0.9219962409014122,0.8931539546464216,0.8931539546464216,0.8761107854957451,0.8462852394820606,0.5182042333315408,0.3723904528201991,0.2265766723088562,0.2222880317055803
199,19,20,30,37,21,13,32,42,15,41,0.8034920647667755,0.1901232271810208,-0.3080738562327317,-0.4004225838899151,-0.7941197912705387,-0.9399335717818804,-1.067520629729306,-1.1135670867328868,-1.1690695125854185,-1.2900561959166736
200,19,15,87,8,13,28,24,27,42,6,1.6118075871666078,0.5182042333315408,0.1901232271810208,-0.0067253765092915,-0.1379577789694989,-0.3566784497365126,-0.3947168272612107,-0.419170069955659,-0.769358960617669,-1.1520263434347406
201,33,35,5,34,4,41,91,24,42,6,1.0103257425573204,0.955645574865568,0.6822447364068006,0.1901232271810208,-0.0442203486407793,-0.0523714295389287,-0.1379577789694989,-0.1578414763119553,-0.2640438127057767,-0.3019982820447589
202,54,5,35,87,4,48,22,19,33,8,-0.1379577789694989,-0.2691901814297064,-0.3019982820447589,-1.0565845961909548,-1.1029019147063222,-1.1222007974210586,-1.1878169986511624,-1.4157469608188924,-1.4502818035715783,-1.5231886938272492
203,33,15,13,87,37,6,2,41,20,36,2.0180031185910594,1.6118075871666078,1.2681036759613,0.1901232271810208,0.0807628917975146,-0.0067253765092915,-0.0067253765092915,-0.026534041031587,-0.055937527431869,-0.1926379466612527
204,4,28,30,33,18,85,38,27,35,36,-0.2691901814297064,-0.5024922302478543,-0.895067793163006,-1.0128404620375524,-1.2862413004963185,-1.3565443732428588,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783
206,5,35,22,33,24,4,42,41,28,13,1.83052825793362,1.7649120567035153,0.7806690382519557,0.5182042333315408,0.4237169035601909,0.1901232271810208,-0.0354886428019397,-0.3060273470325719,-0.3566784497365126,-0.3797016782383041
207,38,110,32,19,24,37,8,41,14,15,0.4088438979480345,0.0807628917975146,-0.0744582293919784,-0.1167912624436596,-0.2406225836152398,-0.3765621470789678,-0.419170069955659,-0.4931280425085936,-0.5070489108888339,-0.7941197912705387
208,35,13,31,26,38,33,24,15,8,63,1.6118075871666078,1.2681036759613,1.043133843172373,1.0229442427938795,0.8462852394820606,0.7806690382519557,0.6822447364068006,0.6002244848691707,0.5182042333315408,0.5182042333315408
209,35,78,22,27,34,20,32,89,42,39,1.043133843172373,0.955645574865568,0.7806690382519557,0.5182042333315408,0.5182042333315408,0.3800648623207963,0.264206035021461,0.0550310481778661,-0.0153224895799018,-0.1167912624436596
210,85,19,28,36,18,30,37,43,13,15,0.5182042333315408,0.2369919423453806,-0.0067253765092915,-0.0343532507114406,-0.1379577789694989,-0.2316952092982209,-0.3254326396269382,-0.4660387851200188,-0.5024922302478543,-0.5753991205035263
